130.33504947,130.33489601924475,0.0001175336228680149,651.67524735
124.75898473,124.75882442080147,0.00036042827364610647,623.79492365
129.74658209,129.74642794326596,0.0003686963840657524,648.73291045
119.65908402,119.65891687837316,0.0003900600465906319,598.2954200999999
119.21084473,119.21067695991063,0.000819737075993632,596.05422365
129.23017643,129.23002166729265,0.00038736849057714674,646.1508821499999
126.98879479,126.98863729569166,0.00023031188659784258,634.94397395
129.55754845,129.55739407835472,0.00038534461341942536,647.7877422500001
113.72964353,113.72946767421745,0.0008733989228801561,568.64821765
125.06430684,125.06414692216818,0.000486756276757598,625.3215342
115.68432218,115.68414929559727,0.0003260308669079256,578.4216108999999
118.68886096,118.68869245207064,0.0003172744970420121,593.4443047999999
125.08410676,125.08394686748206,0.00047046301407359,625.4205337999999
108.79977894,108.7995951159418,8.746503224833557e-05,543.9988946999999
127.46663528,127.4664783760991,0.0001265981836873098,637.3331764
124.59446003,124.59429950911584,0.00039087294858455504,622.9723001499999
128.00138357,128.00122732159355,0.0003508133899064896,640.0069178499999
133.30180328,133.30165324443587,0.00019269039694246726,666.5090164
118.72675966,118.72659120586005,0.0004647501205225489,593.6337983
127.71308756,127.71293095888227,0.00039908177199622375,638.5654378
131.63793644,131.63778450802596,0.0003396774202717438,658.1896822
130.1096186,130.10946488337223,0.00020522946695391135,650.548093
117.56421386,117.56404374008157,0.000632808866523622,587.8210693
117.91687647,117.91670685887237,0.00031060997288316926,589.5843823499999
122.59187574,122.59171259694352,0.0003189326661163421,612.9593787
113.05472363,113.0545467243829,0.0007593255823995781,565.27361815
125.60135761,125.60119837595143,0.00036915107888234994,628.00678805
129.72918234,129.72902817259123,0.00029684188809110993,648.6459116999999
122.73091153,122.73074857176047,0.00034673696234366065,613.65455765
125.18504479,125.18488502640527,0.0003584866903898562,625.92522395
121.20632658,121.20616157199936,0.00025773073284493747,606.0316329
122.61594532,122.61578220896862,0.0001383169769899035,613.0797266
131.03774937,131.03759674213708,0.0002698548203423766,655.1887468499999
129.92906355,129.92890961976067,0.000460967698973474,649.6453177499999
123.18681723,123.18665487485819,0.00029388517991695663,615.93408615
121.08639348,121.08622830856275,0.0006718271846712221,605.4319674
105.2362836,105.23609355130789,0.000763531889660789,526.1814179999999
103.3889035,103.38871005546162,0.0008157102456091076,516.9445175
121.0489971,121.04883187753529,0.00023487827939750437,605.2449855
133.48536782,133.48521799075988,0.00025515854708102627,667.4268390999999
132.53354663,132.53339572472436,0.0003180120338637814,662.6677331499999
125.39120893,125.3910494290837,9.254297990967496e-05,626.95604465
105.53694737,105.53675786273779,0.0005625402310671057,527.6847368499999
123.09739721,123.09723473692053,0.00037218732277884657,615.4869860499999
122.76414282,122.76397990587205,0.00012165937145975028,613.8207141
118.59450039,118.5943317479959,0.0004606352277348011,592.9725019499999
126.03800853,126.03784984760868,0.0003935422766583963,630.19004265
117.27397828,117.27380773905958,0.0005625736899013745,586.3698913999999
123.23147699,123.23131469369666,0.00030450286172837296,616.1573849499999
122.05731896,122.05715510244852,0.00045734750150737104,610.2865948
133.03544456,133.03529422403977,8.341459215783143e-05,665.1772228
109.55850045,109.55831789897401,0.0004764391726351805,547.79250225
115.03150151,115.03132764445141,0.0006853339538498429,575.15750755
129.00981276,129.00965773293973,0.00021634421437159989,645.0490637999999
134.06728956,134.06714038109743,0.00015412199002876964,670.3364478
107.55558462,107.55539866947629,0.0006046006350236113,537.7779231
106.10259899,106.10241049303616,0.0003145054965721846,530.51299495
121.60230456,121.6021400893216,0.0005431023046974086,608.0115228
116.912973,116.91280193246044,0.0007537651411513085,584.5648649999999
133.614236,133.6140863152673,0.00019949175219421072,668.07118
126.84504594,126.8448882672089,0.0003903320127494878,634.2252297
94.54847211,94.54826057805319,0.0006131948247149273,472.74236055
